z,ObjID,cmodelMag_u,cmodelMag_r,ra,dec,absMagR
0.02738886,1237660669279994058,18.63239,17.1989,152.692571265157,9.95093144888365,-18.1896
0.02767965,1237657873791647846,17.37416,15.03272,139.563212151231,39.4817105100167,-20.7733
0.02755399,1237657873792958569,17.7616,15.81761,143.030590029284,41.1232034446329,-20.2418
0.02691756,1237660669284450352,16.87815,14.97699,162.949662949637,10.866211535837,-21.5014
0.02696992,1237660669284516044,20.01853,17.91316,163.136541487973,10.9841295504742,-19.0237
0.02742678,1237660670358257723,18.31331,17.0032,163.011787674714,11.6970396177728,-18.4476
0.02690117,1237660671431868495,15.79376,13.93561,162.627232837533,12.5022894705423,-23.6792
0.02709126,1237660763769339973,18.19368,16.01562,142.905985559422,35.6589639308068,-19.8785
0.02738366,1237657874865127497,18.80765,17.00167,138.438291209233,39.9045331202762,-17.8447
0.02711703,1237660764842557564,18.05676,16.76835,141.004020272433,35.8708897828812,-18.3974
0.02767182,1237657874867093707,17.71293,16.05862,143.315771483635,42.3388225613511,-19.5464
0.02740003,1237657878615294017,18.42543,16.98496,121.156357232196,28.0500431383959,-18.0425
0.02961358,1237671768535204083,17.36203,15.39338,226.305632706172,57.3186012569983,-20.5544
0.02977168,1237661139035095242,17.66753,16.35024,157.207979681382,39.858045965274,-18.5795
0.02991631,1237655498668507253,18.92574,17.8745,212.905399563449,-2.37801150100237,-17.4307
0.02994459,1237655499215930051,18.7415,17.80959,237.050126740579,-1.12425611156763,-17.4915
0.02973629,1237661212584116330,18.38738,17.31746,225.186284501799,43.3324306565937,-17.5886
0.02998736,1237655502961639932,19.12976,17.18012,256.663091624313,33.6842865208299,-18.2118
0.02861509,1237673310966055153,19.09159,17.19316,115.61556948955,41.9554792179644,-18.5343
0.0286334,1237673311502795042,19.56714,17.92533,115.143567203091,42.3259664259818,-18.0885
0.02971967,1237655503495299742,19.35393,17.57455,252.239978341402,40.1037266798987,-17.1918
0.02853834,1237673703968145787,18.96176,16.93875,117.242949624055,40.3388525795059,-19.4009
0.02988752,1237655503495495886,17.51487,16.15574,252.743005292663,39.7305143968159,-19.5219
0.02971447,1237655503498314198,19.17249,17.21694,256.985544254072,34.313477297755,-18.7921
0.02852333,1237673704504951129,19.00586,17.5482,116.85120433318,40.7242675431808,-20.4832
0.02997884,1237655504032301261,19.42034,17.80141,252.877625869674,40.1077610788957,-18.4423
0.02986379,1237663543679779141,16.83726,14.79638,322.92879679032,0.357823590829797,-21.4138
0.02980904,1237655691940069777,19.59414,16.81795,221.759874946253,-2.3853519003511,-19.4924
0.02974186,1237655693020364915,16.71863,13.53312,236.751737449867,-0.985159762352333,-22.6008
0.02986596,1237661357545422919,18.96642,17.16982,188.42297139546,47.6258335562786,-18.7308
0.02980479,1237655742942544127,20.42828,17.49305,219.097936152433,5.51951728042513,-18.7022
0.02987542,1237661361306337363,17.36545,14.96261,226.44710835316,38.9468875356113,-20.7883
0.0285716,1237673809191109159,18.33518,16.6963,119.235438116443,18.9977579653288,-18.4791
0.02988731,1237661361833246814,19.0834,17.39004,197.107740537138,46.9682615312676,-17.9986
0.02988957,1237656241696801127,19.25733,17.70548,331.50110305517,12.2676236259209,-16.5085
0.02900766,1237674368066519359,16.57141,14.52905,117.518322380453,34.4793057428564,-23.5458
0.02852289,1237674368066978144,18.51158,16.99793,118.789098863883,34.9067287279166,-18.0837
0.0291506,1237668272446701712,17.69283,15.23292,229.223227054561,14.9078276538425,-20.6143
0.02901233,1237668272447750279,18.3917,16.20579,231.60997495618,14.4084931074636,-19.6615
0.02847927,1237674369679163707,17.26915,16.11049,121.911646986213,18.4833921133818,-18.8939
0.02988135,1237656242232230346,19.43478,17.58317,328.159073098749,12.3188509187617,-18.0421
0.02970606,1237661362368479327,17.55556,15.12285,191.655053272428,47.9275422816217,-21.1645
0.02866235,1237674370750939318,16.76501,14.34616,117.239517431442,17.5771102233344,-22.2221
0.02981664,1237661362916556915,16.23809,13.84724,226.15771055287,40.3720683994381,-22.5366
0.02875003,1237674462028300588,18.95603,17.22178,144.318462720053,6.30978194463867,-18.8157
0.02859154,1237674462028824604,16.32151,13.75205,145.250423102875,6.93611077844568,-23.1179
0.02983187,1237656529993990372,19.0208,17.27315,263.575421270876,57.0159697707318,-20.7081
0.02987406,1237656530531910116,18.57243,16.62777,265.266902528348,54.7279255942709,-19.3017
0.02998034,1237656538587332807,17.41024,17.01154,338.249363098737,-8.84207825578335,-18.0584
0.02938705,1237656567584260563,18.92035,17.6125,333.160688350501,-0.691199823722575,-18.1127
0.02872861,1237674649386287247,18.71222,16.34002,167.310653415841,-0.687340687755634,-19.989
0.02979348,1237656568112414869,18.02977,16.10336,313.281399530377,-0.402258797512813,-18.6552
0.02982493,1237656568649417505,16.50579,14.1226,313.635102949427,0.0419709408994092,-23.1926
0.02996635,1237661382240829503,15.75658,14.24306,160.185116150497,39.0743244140856,-21.2988
0.02981126,1237656906350395484,18.59839,17.29649,349.373336725132,-0.851056135351672,-17.791
0.0299197,1237661382776914158,19.52182,17.22644,157.769689312276,38.9081124641762,-18.8674
0.02881964,1237678600218738998,16.47113,14.1306,329.972385666873,13.5798597123408,-23.2937
0.02980936,1237656906350526717,18.2144,17.03035,349.62837590386,-1.03131107880906,-18.0875
0.02984953,1237657190909083725,16.84478,15.23401,8.78562910429082,-0.133687039731036,-20.3032
0.02997999,1237657402420494543,18.65074,17.2898,141.017217572952,46.767917898478,-17.6024
0.02994915,1237657593539788835,17.54221,15.83309,125.430541183487,37.2172881487893,-21.0325
0.02946876,1237657593541361825,16.4827,14.57882,128.786087577095,39.6685492448659,-21.9593
0.02876181,1237678860065374418,18.969,17.31732,320.79448515426,9.85962782473015,-18.0824
0.02977717,1237657595150794911,18.66368,15.92601,125.204846920075,38.6691491662287,-19.9077
0.02986348,1237661384388116686,18.06086,16.88623,159.029403033056,40.5305723449074,-18.0542
0.02984226,1237657606427181311,18.7492,17.20105,131.386373854701,41.4600643779,-17.8135
0.02969722,1237661386003317042,17.51081,15.47687,238.675650662337,41.5562577324259,-21.474
0.02996897,1237657606427443387,17.10337,15.02385,132.028744537809,41.8592253152211,-21.6512
0.02994634,1237657607499546899,16.42565,14.19668,127.557676369261,39.8884632066603,-22.2745
0.02994258,1237657607499546941,17.56296,16.00876,127.580265463086,39.9055376817572,-19.5134
0.02985645,1237657608035369331,18.44233,16.30213,125.295161284362,38.4315841713328,-19.7782
0.02987399,1237657628457304276,17.60574,16.38147,191.767833589682,51.5828718835385,-18.3471
0.02997213,1237661388690358460,18.25772,16.41396,246.255997495802,38.639194952915,-20.2458
0.02974989,1237661433775390730,15.81885,13.90503,197.879156741725,46.341760877089,-22.5746
0.02973223,1237657775544729921,17.57158,15.59448,139.263408824046,42.6475672815514,-20.9145
0.02996429,1237657776616374474,18.33928,16.3828,133.349368301302,40.5448701972461,-20.2341
0.02982276,1237648722837241973,18.64541,16.53738,170.606075181045,1.18945650141855,-19.2265
0.02986847,1237649872793108578,16.69224,14.34208,41.5283006793992,-7.63435907621702,-21.9951
0.02983696,1237657857145700638,18.43749,17.21238,175.754376660683,52.4654147285342,-17.19
0.02979335,1237661434848936144,18.35796,16.98925,197.384988417723,47.188021692132,-17.9526
0.02919315,1237658203989278808,16.75138,14.41215,230.387404136863,39.2007605237073,-22.6468
0.02999563,1237651211750735975,16.27434,13.59153,257.957452915405,57.5895492562008,-22.6059
0.02975425,1237658204515008799,18.70613,17.35891,197.339568388794,49.2668312199104,-17.7866
0.02983506,1237658205048340623,18.41381,16.88168,184.83046789375,50.3983500619492,-18.534
0.0297886,1237651211752440019,18.79135,16.31151,260.021898165435,53.9508817965432,-20.176
0.0299958,1237658298445791846,18.77691,17.25871,125.394757546616,3.17438930048239,-18.3504
0.02991848,1237658304891781191,18.84082,17.53624,168.662532254728,60.2569401407011,-17.3434
0.02902423,1237658312944713779,16.87879,14.44405,201.627976752938,59.7205475328695,-23.7149
0.02991154,1237651225709117919,18.30079,15.7201,258.442556363065,58.3348469532762,-21.1684
0.02990319,1237651225711018281,19.04634,17.68008,260.904186650202,54.3224969618084,-16.7231
0.02983372,1237658422474571906,18.638,17.10525,147.395008870806,4.90344579970322,-17.8626
0.02969761,1237651225711345898,17.06755,15.51697,261.501453124326,53.5371349317271,-21.1342
0.02985471,1237661850924482799,19.13671,17.65658,159.898136272346,41.954541759783,-16.5435
0.0297494,1237658423538680427,19.30116,16.95644,125.430547380354,3.79260172629,-20.1502
0.02948693,1237661850936475730,18.06873,16.48672,197.522618297999,44.284894818433,-18.8109
0.02992755,1237661852020310147,17.26444,15.2447,227.055902938828,37.5325294300053,-21.0878
0.02994699,1237658425167052887,17.90466,15.70314,165.909705191333,8.28037628388693,-20.4725
0.02983112,1237651252052295871,18.42609,17.58389,247.02006882885,46.2761335620351,-19.0667
0.02978759,1237658613596749949,17.6612,16.17937,187.492176971393,50.4580782221479,-19.1385
0.02971148,1237658800430317737,18.99085,17.15515,196.256819528107,53.250056286039,-18.5521
0.02979263,1237661874028150961,17.99565,15.71599,226.921937168229,37.6507308041231,-22.042
0.02975045,1237661874028150964,23.82682,17.68526,226.925423692573,37.6599477977153,-18.2868
0.02975655,1237661874028216398,16.85601,14.34635,227.1032642216,37.6639401849981,-21.5451
0.02988348,1237665328781525115,18.47863,17.40442,192.772156225668,31.1526052020899,-17.3028
0.02998388,1237661949179527263,17.12788,14.59852,181.924625384745,12.0486392335206,-22.3084
0.02987195,1237661949737435515,16.93635,14.3333,230.749344826436,8.75538244961641,-21.4821
0.02994353,1237661950780506233,18.23491,15.78967,159.507248462663,11.9524864794935,-21.179
0.02993071,1237658801503994072,17.87394,16.92303,196.337987248462,54.1062900228058,-17.8883
0.02989232,1237658802571051158,18.49734,17.7903,169.819613022509,54.4742223944987,-18.3085
0.02994902,1237658803116048516,17.93581,15.55246,202.224865976057,54.6248061598694,-20.7858
0.02931446,1237661957219811352,16.81601,15.07154,197.128259386734,50.6423235935121,-24.6352
0.02984967,1237661958830162073,18.66956,16.74293,196.592453427833,51.9979976646739,-19.1255
0.02975249,1237658916384604216,17.14051,14.64652,193.452985426057,53.8415464099599,-21.3904
0.02991298,1237661967434121357,16.56447,14.75099,197.395784558419,41.9210721198852,-21.2843
0.02996213,1237651818952917226,17.85747,16.16354,233.10372151522,0.687989709150882,-19.7
0.02995979,1237662194001117344,19.37084,17.44636,218.437548555822,36.8475710380308,-19.0789
0.02987196,1237662194001117371,18.89059,16.48227,218.444051581385,36.7941507711968,-20.8537
0.02969989,1237659119334457374,17.14168,14.58703,244.600979674814,35.3265179815373,-20.9737
0.02989518,1237659120398172305,18.80629,17.23752,220.348974752652,49.8853387903269,-17.3642
0.0299126,1237659131678294175,19.23956,18.31914,234.554080941749,42.1467595780455,-16.7888
0.02975239,1237662224061038713,18.19435,15.83684,166.183595354125,37.7623471514879,-20.0278
0.0299207,1237659131678490725,18.93749,17.00388,234.941502735629,41.8733719456429,-18.3208
0.0297086,1237662224598040723,19.11227,17.57888,166.415931034656,38.1212464725542,-18.392
0.02988092,1237651822178009305,20.38714,17.84038,228.518108931851,3.40136681943419,-18.8207
0.02919964,1237662224604397701,18.92891,17.4355,185.027751438894,39.6335647273297,-17.7081
0.02995681,1237662226226348131,17.31317,15.03575,217.758656722976,36.1198123348345,-21.6292
0.02960082,1237670595479601373,18.09489,16.85896,135.892495889673,13.2082958791684,-18.0139
0.02912183,1237659144559526007,17.97512,16.36829,215.828065763494,55.3007531007309,-18.9989
0.02987441,1237652901303812270,17.53317,15.82696,43.5010381375433,-7.279534989457,-21.7419
0.0299746,1237662238554784019,17.69349,16.1286,218.899816618075,9.01568594590551,-19.602
0.02996421,1237662238554849546,17.64994,15.05536,219.041208529819,9.07540404894797,-21.0893
0.02963231,1237662263782146096,17.54684,15.12057,220.049449944974,8.25342040535153,-20.7888
0.02993378,1237662263782146172,17.90873,15.7382,220.146609299374,8.38797174114343,-20.5066
0.0296105,1237670964844691724,18.15411,15.52979,131.14476826222,11.8753657502657,-20.4846
0.02992056,1237662264855625834,16.6867,14.63018,219.588628246068,9.22763468882112,-22.7182
0.0292833,1237670964845281325,17.29812,15.66231,132.470640016169,12.1402709731616,-20.491
0.0292114,1237670964846395629,18.36232,16.19807,135.016738616019,12.8848347522855,-21.8745
0.02998607,1237659153143497074,18.76116,16.33654,244.590004710266,35.2310632814457,-19.2552
0.0299103,1237662302967693418,18.44873,16.90683,201.241975259552,52.1380251281491,-17.5429
0.02985123,1237659161198526594,18.00997,16.62839,234.751024182335,44.0284727725529,-18.6342
0.02972233,1237662303519703324,17.44538,15.4025,244.201516264216,35.3404351810682,-21.1725
0.02986694,1237662303519703417,17.35898,14.94477,244.192100478051,35.2849034294999,-21.6635
0.02979794,1237659324406956155,18.82798,16.1744,214.117231954635,55.4264400482355,-19.4282
0.02985832,1237659324410167426,18.9431,17.58835,224.931329026463,51.8300553840698,-18.1391
0.02991954,1237654342253477918,16.94757,15.04745,209.741548335666,61.6807744626051,-22.0247
0.02985858,1237659324955558265,19.50889,17.59042,246.253153482435,38.999159815025,-18.3701
0.02904109,1237659325483450464,17.12094,15.29433,224.308985950543,53.1521026379869,-21.3282
0.02992015,1237659325488103651,17.35376,16.31368,237.440261538402,46.5167121413191,-16.9073
0.02992798,1237662303519834240,18.55898,15.87423,244.384792084146,35.083935264685,-21.2476
0.02981465,1237662303519899658,15.45007,12.9491,244.418912242929,35.0042153604297,-22.8396
0.0297164,1237662305116946605,18.61148,17.10597,217.757539983499,36.4292794684841,-17.8582
0.02981902,1237659326028513483,18.78298,16.64272,245.375956935896,40.9006850185388,-18.5302
0.02998046,1237659326028578963,17.11914,14.5088,245.776725112813,40.8582945452593,-21.5943
0.02991556,1237659326029365725,19.46337,16.6502,247.220927599706,39.4970013472266,-20.0235
0.02972575,1237659327105728846,17.56783,15.39047,252.621803310636,35.2114559809494,-21.1668
0.02980899,1237659329773895941,18.6135,17.38198,236.73542578353,46.536262636635,-16.9291
0.0296148,1237671123758678495,18.9521,17.63531,130.700631022203,10.1937608324742,-17.6882
0.02985756,1237654669214023822,17.59986,15.11332,184.913614366279,-0.750832619553628,-21.2856
0.02987287,1237659895637082489,19.9439,17.47047,261.79199870866,56.8017490291956,-18.884
0.02952632,1237659895637147833,17.18569,14.55125,261.492295279376,56.6369078908777,-22.2014
0.02996859,1237662526307041322,18.66614,17.28323,195.239791977084,15.3506206184108,-17.8612
0.02993473,1237655125020377327,18.38536,17.34329,209.95225317342,4.2623235922264,-17.3268
0.02999941,1237655128767463565,17.29634,14.7932,250.969278754441,39.983403659253,-21.3799
0.02890074,1237671124298760208,17.04205,15.54424,137.798559919805,12.1610880030316,-19.6295
0.02987838,1237662530606923793,17.36615,14.69713,223.220020442114,12.3523205482044,-21.449
0.02996354,1237660239777759306,18.59839,16.97866,52.1959280982553,-0.692096805241042,-18.2044
0.02973452,1237660241924391231,20.04554,18.56107,50.2381045377303,1.01855351582462,-16.0016
0.02875133,1237671124834779189,17.09788,15.60577,135.783680658066,12.2339638800544,-21.426
0.02998887,1237655129307677039,18.03749,16.43383,256.414737113657,33.8062171374511,-18.331
0.02991697,1237662636367478869,16.40016,13.87839,221.723363546387,11.6262269153984,-21.9887
0.02989507,1237660583368458337,18.83124,17.28239,147.49705308582,7.51024028022843,-17.3731
0.02970811,1237666299482341540,21.09281,20.01488,51.411748938876,-1.02754984110857,-14.7997
0.02991024,1237655349429928130,17.42772,15.0856,242.562617119964,47.0617962461152,-21.1056
0.02970345,1237662636368527783,19.07885,17.61568,224.176982303244,11.1426147249838,-16.6221
0.02980189,1237662636903956719,19.0295,17.5383,220.942788855758,12.2361292190007,-17.7223
0.02972273,1237655370356162671,18.1969,16.88994,158.175543668233,60.0900375280701,-18.7755
0.02984145,1237655373036978215,16.90837,14.6645,248.426404909903,39.1851372351362,-21.286
0.02987253,1237660584442331315,18.17699,15.83579,147.714985764119,8.22797997507152,-20.4384
0.02971647,1237660612899897470,18.24615,17.01321,169.852449752974,8.77472392303357,-18.2215
0.02958257,1237671125370929356,18.95631,17.67324,134.091794846757,12.2034788522489,-17.2333
0.02976422,1237655373572800838,17.36282,15.83464,246.931151543504,41.3075559551465,-19.6779
0.0298235,1237655374113145141,17.85707,16.12413,253.440520020835,35.1629168835405,-19.7814
0.02986625,1237660636525363224,17.59576,16.39771,137.670187136241,37.2984137902281,-19.7382
0.02981251,1237666408457633827,17.25321,14.97558,34.7485220382816,0.329997695225537,-22.4691
0.02992312,1237655374113145160,18.45545,16.8907,253.462656106235,35.1525341438983,-18.6371
0.0298992,1237660669808541929,18.7047,16.77659,133.638718079141,7.56406429350478,-18.3723
0.02867523,1237671129125814304,17.00923,15.45789,175.998436511352,0.427994384914879,-19.5758
0.02973408,1237655374647722456,18.98251,17.65271,249.915036614657,39.5384817895993,-17.7025
0.02973725,1237655374647918862,17.82866,15.9564,250.268044185903,39.3315393365694,-18.9893
0.02983986,1237667209974317243,17.55522,15.99731,139.695181384706,20.7703866668785,-20.586
0.02988303,1237660670343708944,16.94413,15.31591,129.640505666885,7.20837709281769,-21.505
0.02971494,1237662661607358739,20.03156,17.84114,241.357251305324,23.9203432630931,-18.7832
0.02868519,1237671142017269938,16.03946,14.5314,175.025841636479,-0.901386129721174,-22.6484
0.02982587,1237660759463952575,18.33355,15.47629,72.7842208890922,24.8053382222793,-24.2873
0.02976484,1237660764299198686,18.05024,16.52523,126.840104475302,27.3733231504055,-18.6612
0.02988977,1237655465920757986,18.69559,17.81623,207.468047688585,61.7215777329716,-18.1033
0.02978183,1237660765378904371,18.32308,17.04965,139.460025983198,35.6946509096639,-18.4545
0.02986008,1237660959183601739,17.37838,15.83508,126.980139409925,29.4501037310717,-20.0981
0.02934697,1237671260130967842,18.31497,16.83716,147.381678826765,13.1369121942618,-19.4124
0.02994834,1237660962934816961,16.94178,15.21367,127.202188266072,28.9204979489446,-21.5113
0.0297828,1237661056892600598,18.20588,16.55812,51.1982680669186,42.1206839927915,-18.7508
0.02972434,1237661063878148250,18.90016,16.67008,146.773591063194,8.99106016168644,-19.9516
0.02984531,1237661063878279377,16.52993,14.17519,147.170490889387,9.00878832944933,-22.466
0.02978883,1237662698112155948,16.76816,14.98574,241.260362216982,23.6690498419643,-21.4335
0.02985164,1237663204923474161,17.69085,17.10762,21.2732535962378,0.818844033939864,-17.6736
0.02998713,1237663237129043995,19.84212,17.1792,51.6414879222839,-1.10239245570581,-19.5917
0.0299174,1237661063878869129,16.99934,14.53786,148.455133828305,9.19378289659207,-21.3058
0.02994445,1237661064404599229,17.09735,14.57203,123.01649438236,5.47507105660803,-22.6969
0.02979671,1237661065489809467,16.13316,13.97529,149.067282789731,10.4860743538738,-23.1281
0.02982283,1237663275780800773,19.42233,18.37251,1.17365808285743,-1.19273650602296,-17.1191
0.02972319,1237661087493062932,17.50646,16.87102,123.800195061259,24.3896423087278,-18.8701
0.02997898,1237661088029540607,18.64064,16.73152,122.556392974172,24.2269569855889,-19.3831
0.02971136,1237661150842388484,18.54989,17.02714,198.251060471321,49.0162357822032,-18.4921
0.02982942,1237661151915802831,18.94362,17.49062,197.424265462816,49.8253794483528,-19.4943
0.02949573,1237661210437681276,16.54175,14.59971,226.82549720472,40.6531890389333,-22.0138
0.02989308,1237655502422934024,18.75867,17.40169,253.48823147916,37.033930084089,-17.9608
0.02971759,1237663542605841222,20.16766,18.89279,322.542392499012,-0.576126588846746,-15.6484
0.02993406,1237663543138844814,17.82079,16.19558,313.626895828269,-0.139155289688773,-19.5432
0.02977367,1237661351631913103,18.41461,16.67453,178.197523706278,56.2328973766546,-19.3816
0.02997621,1237655693012107540,18.59192,16.86389,217.90221296918,-1.5924617247471,-18.3785
0.02983339,1237661353779069038,18.09077,17.07448,176.573452842058,57.6575105968082,-17.8988
0.02978504,1237661355935662182,18.21314,16.17496,191.174495499314,46.2792563182336,-19.7969
0.02984703,1237661360759898219,17.08492,15.69786,198.149944626439,45.9141929741387,-20.0149
0.02998069,1237661360770515266,18.25906,16.70683,228.7119531523,37.4043644126918,-19.4112
0.02970556,1237661361295130708,17.94098,15.97513,192.749420383727,46.9931485881873,-20.0328
0.02982188,1237663782595330346,18.96601,17.37366,19.5124745069824,-1.25119268607857,-18.0309
0.02298225,1237667783367262277,19.05578,17.3542,174.170880712188,22.6161361069647,-18.6211
0.02337163,1237667783367917639,17.89879,16.49211,175.746482909244,22.6578133419131,-18.0663
0.02240955,1237665127462338640,16.96271,15.47059,163.553432679491,32.4138512520047,-18.9839
0.02328692,1237667322721271963,18.62194,17.35648,187.938801272109,27.1494980815004,-17.7451
0.02381246,1237667783899348995,16.11192,13.66254,162.363502787478,21.7803285305536,-22.9337
0.02332683,1237667783900659921,18.70707,17.20619,165.662919176968,22.2018257008482,-17.2722
0.02376164,1237667783905640536,16.91829,15.61228,177.900384952268,23.3424473855465,-19.1342
0.02333848,1237667323257880747,16.46782,14.75725,187.260937967384,27.6405153094632,-22.1728
0.02343154,1237665128550760684,16.64868,14.16188,203.861885307561,33.7250452134715,-22.5057
0.02345506,1237665129070264378,16.6814,14.55493,156.210045660779,32.028379960094,-23.1779
0.0237809,1237667910055886902,17.02667,15.11442,183.736808069495,23.8685125121022,-22.1091
0.02351864,1237667323260108866,17.28912,15.30468,192.90817199119,27.3106369394023,-20.4875
0.02297012,1237667910062375005,15.22551,12.65784,199.964696158823,22.9998898630752,-25.514
0.02334309,1237667910586532004,18.41699,16.61794,168.299172442423,23.2577446935405,-19.2151
0.022539,1237667910586728491,18.09345,16.27312,168.69126319431,23.404465566781,-20.4337
0.02346821,1237667910586794094,17.10768,15.08377,168.906837872585,23.4230645866394,-20.3606
0.02323466,1237667910587646019,21.2915,19.0906,171.057120276517,23.614487066886,-16.884
0.02328972,1237668624621240461,19.32331,17.23685,180.529575948521,17.7677142575965,-19.5772
0.02301243,1237667910589546562,16.49356,14.04146,175.758483905681,23.944433731578,-22.8851
0.02269256,1237667910589546738,17.25891,15.31293,175.785550109606,24.0045044817377,-19.8809
0.02300856,1237667911123992666,18.54712,16.98854,169.642463088005,23.9649561173863,-17.7849
0.023624,1237667911124582472,15.25367,12.86175,171.20690357444,23.945221112927,-23.5521
0.02347278,1237667323263516717,16.31116,14.91692,201.713654084581,26.5912547194853,-19.691
0.02373581,1237667911124713496,15.52339,13.91182,171.438933019699,24.1399921191633,-23.4299
0.02360249,1237667323263516718,17.51622,15.49487,201.71565410942,26.5909400199864,-20.9083
0.02326993,1237667323790098453,17.42175,14.8655,175.304516088216,27.6650923018734,-21.0748
0.02334563,1237667911125172234,16.02967,13.63578,172.553677073041,24.1696332847204,-22.0776
0.02275067,1237667911661191227,16.66986,15.03545,170.365120638209,24.4048141620754,-21.1081
0.02343567,1237667911662305445,18.24151,17.11757,173.273448551579,24.6859987702566,-17.4116
0.02341342,1237667911662305462,17.53084,15.84262,173.282086547433,24.6525671723341,-19.477
0.02351738,1237667911665582165,15.98763,13.86118,181.396287283867,25.0971274671178,-22.3867
0.02273714,1237667911669842295,18.70332,17.48773,192.203534248996,24.9991626114656,-19.6268
0.02359135,1237665328780542030,17.12291,14.66082,190.04733153113,31.1770973187698,-22.2703
0.02363152,1237663789029392834,18.13374,17.65578,118.739750110562,53.2601243123258,-16.6617
0.02356396,1237665329317806165,18.71713,17.34972,191.181911102016,31.637089405138,-17.6662
0.02299765,1237667912203829259,17.17316,14.8562,184.891613022381,25.5859064787133,-20.7517
0.02327133,1237667912203895001,17.50054,15.30128,185.12531006018,25.5154112694813,-20.8743
0.02327405,1237667323800322226,18.12536,15.94282,201.66185916066,27.0398533026094,-20.4174
0.02356074,1237667323800453207,17.11846,14.72288,201.906985923691,26.9657199752721,-21.3374
0.02359674,1237665329848320083,19.21143,17.30026,174.142949840248,31.6573999640147,-17.9664
0.02328157,1237665329854021699,15.98093,14.63299,189.423834453033,32.086721548063,-19.8377
0.02381706,1237663917340164281,17.78525,15.3816,120.151337955326,53.4591876895836,-20.9809
0.02243906,1237667912212676742,18.39952,17.16498,207.077816813916,23.9572229064355,-18.0632
0.02324066,1237663917885030611,18.82224,16.64643,143.526110256139,67.9215529612301,-18.7362
0.02361038,1237665329855135884,17.56422,16.10496,192.538258506543,32.0065100407877,-18.5955
0.02377938,1237667915416862881,19.33059,17.2667,176.455326701634,19.7483185077774,-19.8708
0.02344551,1237667324336275626,18.84947,17.54545,199.353761121434,27.7501195368014,-17.7932
0.02324149,1237667324336472157,17.57818,15.64924,199.866709743308,27.7489700799382,-21.9735
0.02337612,1237667915418632388,18.761,16.88211,180.848140823371,19.7743992606723,-20.2371
0.02313203,1237667324336537697,17.29991,15.4181,199.916967765173,27.7060533774714,-23.2804
0.02326963,1237667429559435479,17.16591,14.76793,146.649078957304,21.7496739333526,-21.202
0.02347674,1237667915953406187,17.90028,15.58778,175.795658146302,20.0297199236342,-19.9781
0.02342262,1237667915953471495,16.79209,15.56305,175.804521524605,20.0048437348223,-19.2465
0.02343852,1237667915955568873,18.48241,16.73226,180.907894910208,20.2533549975999,-18.2062
0.02364083,1237667915955699844,15.97907,13.59303,181.372356632762,20.2467355218474,-22.536
0.0227378,1237665330928615601,17.79251,16.41296,191.758991915563,32.8712371890413,-18.9479
0.02340911,1237667429561204841,18.79463,17.34832,150.891410824399,22.7183771390413,-18.0461
0.02345574,1237667915955765452,18.62842,16.63947,181.398719796819,20.202682201377,-18.7199
0.02380759,1237667430643400739,16.714,15.33209,171.552241602149,27.199507358075,-20.9583
0.02286596,1237667431171555509,18.56055,17.11275,149.797455307233,23.8426429188976,-19.9757
0.02301082,1237667431717666856,15.18604,12.82466,172.925068609201,28.1535914050891,-23.2502
0.02362524,1237667441897111724,18.83749,17.28597,184.34209310834,26.6242444699901,-18.103
0.02376365,1237667916490277098,19.49059,17.72024,175.721726698991,20.4007115609653,-20.1854
0.02376927,1237667916490604722,17.38878,15.55335,176.537485451943,20.4474587860826,-20.1074
0.02337442,1237667916490735722,18.722,17.178,176.793177556812,20.6018975824632,-17.2764
0.02361893,1237667441899471017,18.16207,16.8825,190.358818942844,26.3860193342971,-18.6207
0.02372732,1237667916491325532,17.69347,15.32469,178.17954656355,20.5938107081838,-20.6387
0.02357086,1237667916491456753,18.11189,16.93974,178.532427521052,20.6090887214254,-17.8551
0.02340935,1237671765325840479,16.89347,15.91654,190.530387283411,5.50734647350063,-18.0361
0.02337252,1237665371720056869,17.22985,15.31809,233.385664606917,21.7684396636624,-20.527
0.02352452,1237667442434048220,18.73846,17.34609,184.520386675635,27.0114749905584,-19.5546
0.02322242,1237667916492308668,17.46226,15.53424,180.715976064644,20.7261742582512,-20.8928
0.02374555,1237667916492570790,18.18718,16.73885,181.267601684092,20.6859258287761,-20.2666
0.02363321,1237667916492702069,18.05115,16.57016,181.657189876901,20.6448669935527,-20.4404
0.02327715,1237667917026885702,18.34656,16.7473,174.985504313752,20.8371861524915,-18.6619
0.0237337,1237667442435817661,18.69237,17.57275,189.094103220004,26.9371086637194,-18.1825
0.02347287,1237667917027147970,19.90253,17.61855,175.697435727257,20.9104465767333,-18.8733
0.02286426,1237667917027409976,19.35091,17.28451,176.257013720751,20.8518978881585,-19.3781
0.02327152,1237667917027475461,20.87963,17.74456,176.401041718802,20.9895709698488,-20.9247
0.0232093,1237665428642136423,18.24686,15.9437,233.043357539564,20.8824584363821,-20.1916
0.02326187,1237667442970984577,16.188,14.95515,184.772473718595,27.2984286730593,-20.1635
0.02366953,1237667917027803321,18.62035,16.73289,177.29732455396,20.9378164558388,-19.0026
0.02370921,1237667917028327564,18.464,17.8786,178.592550969907,21.0728966479353,-17.2138
0.02233314,1237667917029048468,17.66768,16.37346,180.387622043068,21.0846977118143,-20.0733
